Order_id,buyer_id,manufacturer_id,inventoryid_id,seller_id,c_time
1830,Barry480,1178,81830,Davis3944,2/25/2021
1831,Barry1943,1179,81831,Davis4212,11/16/2020
1832,Barry4568,1180,81832,Davis2354,10/7/2020
1833,Barry4764,1181,81833,Davis2006,2/6/2021
1834,Barry215,,81834,Davis1563,4/22/2021
1835,Barry44,,81835,Davis2750,10/19/2020
1836,Barry2193,,81836,Davis3824,3/28/2021
1837,Barry2890,,81837,Davis4643,5/21/2020
1838,Barry1984,1182,81838,Davis4360,6/11/2020
1839,Barry44,,81839,Davis415,3/7/2021
1840,Barry4034,1183,81840,Davis2262,8/15/2020
1841,Barry4355,1184,81841,Davis2864,2/18/2021
1842,Barry3895,,81842,Davis2851,2/11/2021
1843,Barry2855,1185,81843,Davis4417,6/25/2020
1844,Barry1890,1186,81844,Davis3570,10/21/2020
1845,Barry3811,,81845,Davis3695,9/24/2020
1846,Barry1364,,81846,Davis506,6/18/2020
1847,Barry2102,,81847,Davis1648,1/25/2021
1848,Barry4212,1187,81848,Davis3450,3/30/2021
1849,Barry3272,1188,81849,Davis426,8/22/2020
1850,Barry4801,1189,81850,Davis4444,2/1/2021
1851,Barry4203,1190,81851,Davis734,10/7/2020
1852,Barry1565,1191,81852,Davis2120,8/1/2020
1853,Barry344,1192,81853,Davis254,2/9/2021
1854,Barry2679,1193,81854,Davis770,3/23/2021
1855,Barry3272,,81855,Davis11,5/23/2020
1856,Barry3597,,81856,Davis2875,7/23/2020
1857,Barry310,1194,81857,Davis145,4/26/2021
1858,Barry1093,1195,81858,Davis4718,1/27/2021
1859,Barry2272,,81859,Davis2234,7/8/2020
1860,Barry2714,,81860,Davis3319,1/22/2021
1861,Barry724,,81861,Davis4508,4/20/2021
1862,Barry2669,,81862,Davis4442,7/8/2020
1863,Barry3398,,81863,Davis4829,12/8/2020
1864,Barry4575,,81864,Davis3687,9/12/2020
1865,Barry662,,81865,Davis4535,6/17/2020
1866,Barry2738,1196,81866,Davis1884,6/6/2020
1867,Barry4817,,81867,Davis4907,10/6/2020
1868,Barry2874,,81868,Davis162,11/12/2020
1869,Barry962,1197,81869,Davis599,8/25/2020
1870,Barry3866,1198,81870,Davis4915,3/6/2021
1871,Barry2105,,81871,Davis1308,11/24/2020
1872,Barry576,1199,81872,Davis3525,2/11/2021
1873,Barry4387,1200,81873,Davis4931,10/28/2020
1874,Barry3970,1201,81874,Davis226,4/1/2021
1875,Barry2677,1202,81875,Davis4137,9/1/2020
1876,Barry384,1203,81876,Davis3611,10/5/2020
1877,Barry4070,1204,81877,Davis1515,9/21/2020
1878,Barry1826,1205,81878,Davis2293,8/13/2020
1879,Barry1527,,81879,Davis4410,1/9/2021
1880,Barry873,1206,81880,Davis1218,5/15/2021
1881,Barry4254,1207,81881,Davis4428,5/1/2021
1882,Barry1707,1208,81882,Davis825,11/7/2020
1883,Barry4796,1209,81883,Davis678,4/21/2021
1884,Barry1592,1210,81884,Davis3915,2/21/2021
1885,Barry1200,,81885,Davis1832,3/24/2021
1886,Barry3269,,81886,Davis2342,9/12/2020
1887,Barry4977,,81887,Davis1370,9/23/2020
1888,Barry1455,1211,81888,Davis4151,4/10/2021
1889,Barry1802,1212,81889,Davis923,4/19/2021
1890,Barry2873,1213,81890,Davis369,2/18/2021
1891,Barry1399,1214,81891,Davis2444,5/4/2021
1892,Barry445,,81892,Davis2680,4/30/2021
1893,Barry1668,,81893,Davis413,4/13/2021
1894,Barry2750,,81894,Davis926,10/18/2020
1895,Barry955,,81895,Davis2656,3/15/2021
1896,Barry1913,1215,81896,Davis4299,6/7/2020
1897,Barry2495,,81897,Davis4903,9/9/2020
1898,Barry2612,1216,81898,Davis4930,5/17/2021
1899,Barry3552,1217,81899,Davis4250,6/7/2020
1900,Barry1380,,81900,Davis2228,6/14/2020
1901,Barry1730,,81901,Davis4329,12/22/2020
1902,Barry3225,,81902,Davis896,12/29/2020
1903,Barry2574,,81903,Davis1304,7/6/2020
1904,Barry576,,81904,Davis872,12/24/2020
1905,Barry4334,,81905,Davis484,12/25/2020
1906,Barry1641,,81906,Davis1813,2/28/2021
1907,Barry4013,1218,81907,Davis703,4/4/2021
1908,Barry711,,81908,Davis2576,8/4/2020
1909,Barry810,,81909,Davis1916,11/15/2020
1910,Barry4534,1219,81910,Davis601,10/4/2020
1911,Barry2583,,81911,Davis5000,10/14/2020
1912,Barry2617,1220,81912,Davis2341,12/6/2020
1913,Barry1610,,81913,Davis111,2/25/2021
1914,Barry2235,1221,81914,Davis1823,8/4/2020
1915,Barry2411,,81915,Davis2047,2/23/2021
1916,Barry1230,1222,81916,Davis4165,7/20/2020
1917,Barry2144,1223,81917,Davis154,6/27/2020
1918,Barry2634,1224,81918,Davis2703,5/1/2021
1919,Barry2878,1225,81919,Davis1374,10/30/2020
1920,Barry2854,,81920,Davis182,2/4/2021
1921,Barry4148,1226,81921,Davis3583,9/8/2020
1922,Barry3126,1227,81922,Davis449,8/24/2020
1923,Barry2903,1228,81923,Davis2818,12/27/2020
1924,Barry1443,,81924,Davis4757,1/12/2021
1925,Barry4619,,81925,Davis1221,10/15/2020
1926,Barry549,1229,81926,Davis1999,7/27/2020
1927,Barry4346,1230,81927,Davis3881,9/23/2020
1928,Barry4178,1231,81928,Davis1049,5/14/2021
1929,Barry392,1232,81929,Davis2692,1/9/2021
1930,Barry1464,1233,81930,Davis1064,12/16/2020
1931,Barry4762,,81931,Davis4621,7/29/2020
1932,Barry2449,1234,81932,Davis284,1/9/2021
1933,Barry1040,1235,81933,Davis4215,1/15/2021
1934,Barry2921,1236,81934,Davis2648,2/16/2021
1935,Barry35,1237,81935,Davis3909,10/12/2020
1936,Barry2579,,81936,Davis991,9/25/2020
1937,Barry4692,,81937,Davis4877,4/18/2021
1938,Barry798,,81938,Davis3848,10/24/2020
1939,Barry1809,1238,81939,Davis2104,4/2/2021
1940,Barry499,1239,81940,Davis4521,3/11/2021
1941,Barry594,1240,81941,Davis3154,5/26/2020
1942,Barry4577,1241,81942,Davis1673,6/6/2020
1943,Barry280,1242,81943,Davis2712,2/25/2021
1944,Barry61,1243,81944,Davis1211,4/1/2021
1945,Barry3086,1244,81945,Davis4957,7/18/2020
1946,Barry1950,1245,81946,Davis1247,5/14/2021
1947,Barry3882,1246,81947,Davis1567,2/8/2021
1948,Barry4603,1247,81948,Davis2804,1/25/2021
1949,Barry1224,1248,81949,Davis4579,6/14/2020
1950,Barry154,,81950,Davis3365,10/10/2020
1951,Barry138,,81951,Davis1583,2/22/2021
1952,Barry627,1249,81952,Davis2111,1/27/2021
1953,Barry244,1250,81953,Davis2872,8/5/2020
1954,Barry3616,1251,81954,Davis2406,9/14/2020
1955,Barry259,1252,81955,Davis630,9/24/2020
1956,Barry3534,,81956,Davis3125,2/7/2021
1957,Barry2964,,81957,Davis3846,1/24/2021
1958,Barry3134,1253,81958,Davis777,10/14/2020
1959,Barry4462,,81959,Davis4409,4/10/2021
1960,Barry4008,1254,81960,Davis1277,11/2/2020
1961,Barry3803,1255,81961,Davis2878,2/25/2021
1962,Barry2055,1256,81962,Davis1438,3/27/2021
1963,Barry4497,1257,81963,Davis4273,9/2/2020
1964,Barry3422,,81964,Davis4614,2/23/2021
1965,Barry433,,81965,Davis3187,11/4/2020
1966,Barry1228,1258,81966,Davis1936,1/31/2021
1967,Barry1816,,81967,Davis2494,2/17/2021
1968,Barry3598,1259,81968,Davis4775,3/8/2021
1969,Barry3964,1260,81969,Davis352,8/1/2020
1970,Barry2634,1261,81970,Davis184,11/14/2020
1971,Barry3790,1262,81971,Davis392,10/12/2020
1972,Barry1993,,81972,Davis4072,2/10/2021
1973,Barry2712,1263,81973,Davis4248,6/21/2020
1974,Barry1758,1264,81974,Davis45,10/15/2020
1975,Barry3855,,81975,Davis3649,1/15/2021
1976,Barry2448,1265,81976,Davis4753,11/20/2020
1977,Barry4148,,81977,Davis1370,1/22/2021
1978,Barry448,1266,81978,Davis2875,2/1/2021
1979,Barry1580,1267,81979,Davis3798,8/7/2020
1980,Barry620,,81980,Davis2871,1/20/2021
1981,Barry3175,1268,81981,Davis3598,2/11/2021
1982,Barry4573,,81982,Davis308,1/8/2021
1983,Barry2152,,81983,Davis1282,11/14/2020
1984,Barry2005,1269,81984,Davis668,9/5/2020
1985,Barry3958,1270,81985,Davis415,9/23/2020
1986,Barry831,1271,81986,Davis3896,3/7/2021
1987,Barry3490,,81987,Davis1412,7/23/2020
1988,Barry4347,,81988,Davis385,10/14/2020
1989,Barry260,1272,81989,Davis760,3/19/2021
1990,Barry3326,,81990,Davis2406,5/1/2021
1991,Barry3941,1273,81991,Davis2127,1/11/2021
1992,Barry3982,,81992,Davis3347,10/28/2020
1993,Barry4341,,81993,Davis2448,1/23/2021
1994,Barry172,1274,81994,Davis1581,3/17/2021
1995,Barry1572,1275,81995,Davis1895,3/17/2021
1996,Barry4574,1276,81996,Davis17,2/6/2021
1997,Barry4209,,81997,Davis4035,5/21/2020
1998,Barry389,,81998,Davis2209,4/14/2021
1999,Barry4472,1277,81999,Davis2899,8/16/2020
2000,Barry1366,1278,82000,Davis1669,11/12/2020
2001,Barry4840,,82001,Davis641,6/4/2020
2002,Barry1927,,82002,Davis1591,9/8/2020
2003,Barry4168,,82003,Davis380,6/11/2020
2004,Barry2891,1279,82004,Davis1297,5/24/2020
2005,Barry1076,1280,82005,Davis1977,10/27/2020
2006,Barry4436,,82006,Davis1608,12/14/2020
2007,Barry2968,,82007,Davis2971,6/13/2020
2008,Barry1881,,82008,Davis3685,6/12/2020
2009,Barry1376,1281,82009,Davis285,9/10/2020
2010,Barry647,1282,82010,Davis777,7/2/2020
2011,Barry4840,1283,82011,Davis4616,7/14/2020
2012,Barry3709,1284,82012,Davis4694,1/2/2021
2013,Barry1592,1285,82013,Davis623,7/23/2020
2014,Barry2183,1286,82014,Davis2337,11/27/2020
2015,Barry1583,1287,82015,Davis3021,12/15/2020
2016,Barry4261,1288,82016,Davis501,10/17/2020
2017,Barry1217,,82017,Davis2137,1/29/2021
2018,Barry2470,,82018,Davis627,5/27/2020
2019,Barry3805,1289,82019,Davis4583,3/8/2021
2020,Barry1162,1290,82020,Davis2753,9/5/2020
2021,Barry4110,,82021,Davis492,4/30/2021
2022,Barry4340,,82022,Davis1356,4/15/2021
2023,Barry3515,,82023,Davis4472,12/18/2020
2024,Barry126,1291,82024,Davis4832,12/23/2020
2025,Barry1877,1292,82025,Davis3025,11/17/2020
2026,Barry3866,1293,82026,Davis4318,6/3/2020
2027,Barry1618,1294,82027,Davis1298,9/13/2020
2028,Barry82,1295,82028,Davis2394,5/6/2021
2029,Barry2745,1296,82029,Davis1645,5/16/2021
2030,Barry4215,,82030,Davis3111,11/3/2020
2031,Barry999,1297,82031,Davis4007,7/17/2020
2032,Barry1548,,82032,Davis4347,6/19/2020
2033,Barry1616,1298,82033,Davis4826,5/16/2021
2034,Barry1051,,82034,Davis3152,3/19/2021
2035,Barry3384,1299,82035,Davis1091,11/14/2020
2036,Barry533,,82036,Davis2989,5/30/2020
2037,Barry90,1300,82037,Davis4224,6/20/2020
2038,Barry4347,1301,82038,Davis2019,3/28/2021
2039,Barry1210,1302,82039,Davis3267,3/28/2021
2040,Barry2646,1303,82040,Davis2073,3/1/2021
2041,Barry1832,,82041,Davis1917,7/17/2020
2042,Barry671,1304,82042,Davis1642,5/27/2020
2043,Barry4720,1305,82043,Davis2415,12/25/2020
2044,Barry414,,82044,Davis4181,8/11/2020
2045,Barry124,,82045,Davis4672,9/9/2020
2046,Barry3134,1306,82046,Davis226,9/23/2020
2047,Barry1276,1307,82047,Davis4098,1/9/2021
2048,Barry610,,82048,Davis4808,6/1/2020
2049,Barry2361,1308,82049,Davis3399,1/30/2021
2050,Barry4416,1309,82050,Davis3786,12/23/2020
2051,Barry1177,,82051,Davis2694,2/12/2021
2052,Barry3046,,82052,Davis1444,11/6/2020
2053,Barry3754,1310,82053,Davis3540,1/2/2021
2054,Barry3091,1311,82054,Davis156,4/16/2021
2055,Barry3292,1312,82055,Davis3212,7/3/2020
2056,Barry1562,,82056,Davis28,6/17/2020
2057,Barry3365,1313,82057,Davis3874,6/18/2020
2058,Barry4457,1314,82058,Davis158,7/9/2020
2059,Barry4863,,82059,Davis1379,11/26/2020
2060,Barry3007,1315,82060,Davis2759,5/30/2020
2061,Barry1451,1316,82061,Davis1175,10/31/2020
2062,Barry1972,,82062,Davis4859,4/11/2021
2063,Barry4166,,82063,Davis2996,9/25/2020
2064,Barry771,1317,82064,Davis4312,9/2/2020
2065,Barry4810,1318,82065,Davis477,12/21/2020
2066,Barry3265,,82066,Davis2520,5/17/2021
2067,Barry696,1319,82067,Davis3859,8/8/2020
2068,Barry3923,,82068,Davis1044,12/30/2020
2069,Barry4368,1320,82069,Davis859,6/9/2020
2070,Barry1233,1321,82070,Davis3773,8/31/2020
2071,Barry1645,1322,82071,Davis2939,12/12/2020
2072,Barry451,1323,82072,Davis385,12/28/2020
2073,Barry2367,1324,82073,Davis2184,11/18/2020
2074,Barry2429,,82074,Davis4990,9/5/2020
2075,Barry3386,1325,82075,Davis3014,11/7/2020
2076,Barry2364,1326,82076,Davis2274,6/22/2020
2077,Barry4947,1327,82077,Davis4903,6/9/2020
2078,Barry1434,,82078,Davis2245,5/9/2021
2079,Barry171,,82079,Davis2839,12/2/2020
2080,Barry1113,1328,82080,Davis3580,12/18/2020
2081,Barry1239,1329,82081,Davis2002,9/24/2020
2082,Barry1730,,82082,Davis1685,10/10/2020
2083,Barry4597,1330,82083,Davis788,3/22/2021
2084,Barry1970,,82084,Davis1828,12/9/2020
2085,Barry3694,1331,82085,Davis4619,9/26/2020
2086,Barry4721,1332,82086,Davis2163,11/30/2020
2087,Barry2490,1333,82087,Davis220,9/22/2020
2088,Barry4020,1334,82088,Davis1110,12/16/2020
2089,Barry3832,,82089,Davis828,6/22/2020
2090,Barry4704,1335,82090,Davis1726,3/3/2021
2091,Barry2023,1336,82091,Davis461,9/8/2020
2092,Barry319,1337,82092,Davis3772,4/23/2021
2093,Barry373,,82093,Davis314,4/27/2021
2094,Barry2114,1338,82094,Davis4372,2/4/2021
2095,Barry2623,1339,82095,Davis2531,6/9/2020
2096,Barry4449,,82096,Davis2473,4/20/2021
2097,Barry1310,,82097,Davis2252,8/29/2020
2098,Barry260,,82098,Davis2335,4/2/2021
2099,Barry1732,1340,82099,Davis4877,3/27/2021
2100,Barry3601,1341,82100,Davis2266,4/26/2021
2101,Barry4603,,82101,Davis120,7/21/2020
2102,Barry3344,,82102,Davis1206,6/23/2020
2103,Barry3572,1342,82103,Davis1138,7/20/2020
2104,Barry1852,,82104,Davis3628,9/11/2020
2105,Barry3752,1343,82105,Davis992,7/5/2020
2106,Barry4794,1344,82106,Davis2932,11/10/2020
2107,Barry1901,1345,82107,Davis3925,11/7/2020
2108,Barry4131,1346,82108,Davis319,10/18/2020
2109,Barry2048,1347,82109,Davis2124,9/17/2020
2110,Barry3583,1348,82110,Davis1524,5/1/2021
2111,Barry3152,1349,82111,Davis561,9/11/2020
2112,Barry148,,82112,Davis2932,11/9/2020
2113,Barry1722,1350,82113,Davis2424,3/1/2021
2114,Barry4035,1351,82114,Davis3886,1/14/2021
2115,Barry3897,1352,82115,Davis3433,2/9/2021
2116,Barry461,,82116,Davis3216,9/2/2020
2117,Barry4094,1353,82117,Davis3570,11/4/2020
2118,Barry2991,1354,82118,Davis4190,11/18/2020
2119,Barry4969,1355,82119,Davis4659,6/4/2020
2120,Barry4749,,82120,Davis3065,2/18/2021
2121,Barry2148,,82121,Davis2885,1/18/2021
2122,Barry4535,,82122,Davis2019,9/30/2020
2123,Barry906,1356,82123,Davis766,9/13/2020
2124,Barry3213,1357,82124,Davis2127,7/8/2020
2125,Barry3208,1358,82125,Davis2495,9/2/2020
2126,Barry567,1359,82126,Davis442,11/29/2020
2127,Barry4929,1360,82127,Davis1202,6/29/2020
2128,Barry433,1361,82128,Davis2435,2/22/2021
2129,Barry2315,,82129,Davis3889,7/15/2020
2130,Barry4568,,82130,Davis3737,12/16/2020
2131,Barry977,,82131,Davis4396,8/13/2020
2132,Barry1956,1362,82132,Davis2071,12/14/2020
2133,Barry4279,1363,82133,Davis4383,10/7/2020
2134,Barry2034,1364,82134,Davis2832,2/15/2021
2135,Barry3934,,82135,Davis646,2/14/2021
2136,Barry1934,,82136,Davis2715,4/29/2021
2137,Barry4442,1365,82137,Davis4085,11/9/2020
2138,Barry2703,,82138,Davis2506,3/1/2021
2139,Barry2714,1366,82139,Davis647,10/4/2020
2140,Barry3094,1367,82140,Davis1076,1/22/2021
2141,Barry4099,,82141,Davis2135,6/21/2020
2142,Barry1916,,82142,Davis2970,9/13/2020
2143,Barry1671,1368,82143,Davis2968,3/21/2021
2144,Barry4473,,82144,Davis2024,7/4/2020
2145,Barry1522,1369,82145,Davis3583,12/2/2020
2146,Barry945,,82146,Davis4564,3/15/2021
2147,Barry2246,,82147,Davis3518,9/28/2020
2148,Barry464,,82148,Davis3464,10/13/2020
2149,Barry2649,1370,82149,Davis1473,1/6/2021
2150,Barry1172,1371,82150,Davis1552,1/26/2021
2151,Barry3390,,82151,Davis4879,11/18/2020
2152,Barry1762,,82152,Davis672,2/14/2021
2153,Barry2825,,82153,Davis2637,9/23/2020
2154,Barry1681,1372,82154,Davis2174,4/17/2021
2155,Barry500,,82155,Davis2988,10/11/2020
2156,Barry4417,1373,82156,Davis413,6/24/2020
2157,Barry4687,,82157,Davis226,12/23/2020
2158,Barry3880,1374,82158,Davis4832,6/26/2020
2159,Barry4290,1375,82159,Davis4722,4/18/2021
2160,Barry2214,,82160,Davis4611,7/16/2020
2161,Barry4370,,82161,Davis2016,4/23/2021
2162,Barry2328,1376,82162,Davis2420,6/23/2020
2163,Barry2061,,82163,Davis2122,9/22/2020
2164,Barry2309,1377,82164,Davis2088,11/19/2020
2165,Barry2946,1378,82165,Davis1641,4/24/2021
2166,Barry1700,,82166,Davis3950,3/29/2021
2167,Barry1171,1379,82167,Davis625,8/29/2020
2168,Barry1953,1380,82168,Davis1573,10/22/2020
2169,Barry4772,1381,82169,Davis2022,8/16/2020
2170,Barry3135,1382,82170,Davis442,8/12/2020
2171,Barry1326,1383,82171,Davis2124,9/9/2020
2172,Barry4714,1384,82172,Davis1078,4/2/2021
2173,Barry3165,1385,82173,Davis1795,7/11/2020
2174,Barry3622,,82174,Davis1010,10/9/2020
2175,Barry2353,,82175,Davis224,7/25/2020
2176,Barry3689,1386,82176,Davis3120,4/9/2021
2177,Barry3108,1387,82177,Davis1267,7/14/2020
2178,Barry1998,,82178,Davis3538,4/26/2021
2179,Barry2979,1388,82179,Davis3328,8/20/2020
2180,Barry279,,82180,Davis1550,2/24/2021
2181,Barry1763,,82181,Davis3026,10/9/2020
2182,Barry3312,1389,82182,Davis1652,10/23/2020
2183,Barry2899,,82183,Davis383,8/24/2020
2184,Barry4518,1390,82184,Davis1553,10/9/2020
2185,Barry683,1391,82185,Davis4140,2/20/2021
2186,Barry3626,1392,82186,Davis4533,8/2/2020
2187,Barry3186,,82187,Davis2709,10/24/2020
2188,Barry3795,,82188,Davis2736,2/12/2021
2189,Barry2012,,82189,Davis4652,3/17/2021
2190,Barry2971,,82190,Davis1758,3/1/2021
2191,Barry1401,1393,82191,Davis4258,12/24/2020
2192,Barry3208,1394,82192,Davis288,2/23/2021
2193,Barry1980,1395,82193,Davis3896,9/7/2020
2194,Barry2058,1396,82194,Davis1290,11/16/2020
2195,Barry416,1397,82195,Davis3666,7/22/2020
2196,Barry4515,,82196,Davis4807,5/25/2020
2197,Barry705,1398,82197,Davis2869,3/6/2021
2198,Barry3868,1399,82198,Davis4357,12/29/2020
2199,Barry532,,82199,Davis1537,9/13/2020
2200,Barry3056,,82200,Davis4,11/12/2020
2201,Barry1631,1400,82201,Davis3680,5/14/2021
2202,Barry3753,1401,82202,Davis3016,7/8/2020
2203,Barry2017,1402,82203,Davis1009,8/9/2020
2204,Barry160,,82204,Davis2582,3/12/2021
2205,Barry3998,1403,82205,Davis1871,10/9/2020
2206,Barry3894,1404,82206,Davis4387,7/28/2020
2207,Barry4813,1405,82207,Davis4088,11/5/2020
2208,Barry3281,,82208,Davis4905,7/29/2020
2209,Barry3631,,82209,Davis2194,2/4/2021
2210,Barry640,1406,82210,Davis3780,2/24/2021
2211,Barry4024,1407,82211,Davis3235,7/6/2020
2212,Barry4507,1408,82212,Davis274,3/8/2021
2213,Barry221,,82213,Davis1174,2/17/2021
2214,Barry1807,,82214,Davis1099,4/22/2021
2215,Barry357,1409,82215,Davis552,1/29/2021
2216,Barry3326,1410,82216,Davis3906,9/20/2020
2217,Barry737,,82217,Davis162,3/21/2021
2218,Barry1780,1411,82218,Davis446,9/28/2020
2219,Barry2013,1412,82219,Davis3883,7/13/2020
2220,Barry520,1413,82220,Davis3399,12/9/2020
2221,Barry1028,1414,82221,Davis2270,8/21/2020
2222,Barry2680,,82222,Davis2376,4/22/2021
2223,Barry971,1415,82223,Davis4675,4/22/2021
2224,Barry2442,,82224,Davis2636,4/6/2021
2225,Barry436,,82225,Davis35,10/18/2020
2226,Barry4976,1416,82226,Davis191,10/20/2020
2227,Barry1812,1417,82227,Davis2508,7/7/2020
2228,Barry3459,1418,82228,Davis328,10/12/2020
2229,Barry4186,,82229,Davis3049,2/2/2021
2230,Barry3652,1419,82230,Davis1648,8/29/2020
2231,Barry2750,,82231,Davis3014,7/1/2020
2232,Barry2786,,82232,Davis3142,4/29/2021
2233,Barry690,,82233,Davis2714,12/19/2020
2234,Barry3373,1420,82234,Davis3112,4/23/2021
2235,Barry2943,,82235,Davis2974,3/15/2021
2236,Barry6,1421,82236,Davis3241,7/3/2020
2237,Barry4979,1422,82237,Davis3152,3/2/2021
2238,Barry1453,1423,82238,Davis1141,12/21/2020
2239,Barry3158,,82239,Davis2902,5/29/2020
2240,Barry981,1424,82240,Davis490,5/1/2021
2241,Barry3600,,82241,Davis4041,7/16/2020
2242,Barry4491,1425,82242,Davis144,8/10/2020
2243,Barry2973,1426,82243,Davis4534,9/1/2020
2244,Barry2470,1427,82244,Davis4814,9/27/2020
2245,Barry2394,,82245,Davis3269,9/25/2020
2246,Barry2498,1428,82246,Davis3951,8/25/2020
2247,Barry3335,,82247,Davis4821,6/27/2020
2248,Barry794,,82248,Davis642,10/16/2020
2249,Barry3983,1429,82249,Davis4924,3/28/2021
2250,Barry4180,1430,82250,Davis2007,11/6/2020
2251,Barry3517,1431,82251,Davis2833,10/10/2020
2252,Barry3901,1432,82252,Davis2977,2/27/2021
2253,Barry2995,,82253,Davis66,4/24/2021
2254,Barry229,1433,82254,Davis1137,7/14/2020
2255,Barry25,1434,82255,Davis1709,1/8/2021
2256,Barry4288,1435,82256,Davis38,10/24/2020
2257,Barry4785,,82257,Davis2909,1/20/2021
2258,Barry815,1436,82258,Davis2318,10/5/2020
2259,Barry4805,,82259,Davis4457,9/23/2020
2260,Barry4044,1437,82260,Davis3947,4/29/2021
2261,Barry3449,,82261,Davis2802,9/11/2020
2262,Barry4738,1438,82262,Davis3266,7/15/2020
2263,Barry433,,82263,Davis3882,9/12/2020
2264,Barry1418,1439,82264,Davis4983,10/27/2020
2265,Barry3163,1440,82265,Davis220,4/18/2021
2266,Barry4872,,82266,Davis3237,11/18/2020
2267,Barry4452,,82267,Davis2477,1/27/2021
2268,Barry4319,1441,82268,Davis4712,11/9/2020
2269,Barry2945,,82269,Davis2175,12/22/2020
2270,Barry377,,82270,Davis3935,1/1/2021
2271,Barry1750,1442,82271,Davis1974,4/3/2021
2272,Barry2490,1443,82272,Davis1564,5/27/2020
2273,Barry559,1444,82273,Davis1504,2/14/2021
2274,Barry1109,1445,82274,Davis4488,1/7/2021
2275,Barry282,,82275,Davis1908,2/2/2021
2276,Barry1413,1446,82276,Davis1942,11/6/2020
2277,Barry2496,,82277,Davis4963,12/25/2020
2278,Barry3346,1447,82278,Davis1707,12/11/2020
2279,Barry1288,,82279,Davis1822,6/6/2020
2280,Barry2910,,82280,Davis1771,2/10/2021
2281,Barry1561,1448,82281,Davis1942,3/10/2021
2282,Barry174,1449,82282,Davis1837,6/7/2020
2283,Barry796,1450,82283,Davis3503,1/9/2021
2284,Barry1799,,82284,Davis1843,10/11/2020
2285,Barry750,,82285,Davis370,3/30/2021
2286,Barry1008,,82286,Davis1900,1/11/2021
2287,Barry3964,1451,82287,Davis1532,9/23/2020
2288,Barry3413,1452,82288,Davis4698,4/21/2021
2289,Barry4110,1453,82289,Davis2888,12/22/2020
2290,Barry3612,1454,82290,Davis632,5/28/2020
2291,Barry2034,,82291,Davis1431,6/4/2020
2292,Barry4177,1455,82292,Davis2609,11/7/2020
2293,Barry140,,82293,Davis4963,8/25/2020
2294,Barry3534,1456,82294,Davis3997,8/13/2020
2295,Barry149,1457,82295,Davis4079,6/3/2020
2296,Barry1904,,82296,Davis1844,12/11/2020
2297,Barry1125,1458,82297,Davis4198,6/25/2020
2298,Barry4112,,82298,Davis3445,5/15/2021
2299,Barry3283,1459,82299,Davis1939,1/15/2021
2300,Barry4807,1460,82300,Davis3335,1/13/2021
2301,Barry1689,1461,82301,Davis4438,6/29/2020
2302,Barry1878,1462,82302,Davis97,6/18/2020
2303,Barry2214,1463,82303,Davis2553,9/21/2020
2304,Barry4751,,82304,Davis1836,2/15/2021
2305,Barry3335,1464,82305,Davis3593,5/16/2021
2306,Barry4072,,82306,Davis818,9/5/2020
2307,Barry4037,,82307,Davis4228,4/7/2021
2308,Barry3391,1465,82308,Davis1075,9/7/2020
2309,Barry2311,1466,82309,Davis2133,10/10/2020
2310,Barry4784,1467,82310,Davis3012,1/6/2021
2311,Barry928,1468,82311,Davis3151,6/3/2020
2312,Barry3791,,82312,Davis2333,11/22/2020
2313,Barry4985,1469,82313,Davis3494,7/12/2020
2314,Barry2248,1470,82314,Davis3844,9/28/2020
2315,Barry3219,1471,82315,Davis3412,2/27/2021
2316,Barry4642,1472,82316,Davis1843,6/20/2020
2317,Barry2349,1473,82317,Davis4779,1/11/2021
2318,Barry275,1474,82318,Davis4878,1/18/2021
2319,Barry3544,,82319,Davis2152,1/10/2021
2320,Barry2735,1475,82320,Davis2894,11/3/2020
2321,Barry4989,,82321,Davis788,10/24/2020
2322,Barry1733,,82322,Davis659,1/23/2021
2323,Barry3250,,82323,Davis4922,7/16/2020
2324,Barry3577,1476,82324,Davis4736,4/16/2021
2325,Barry572,1477,82325,Davis298,2/27/2021
2326,Barry29,,82326,Davis1710,11/27/2020
2327,Barry1653,,82327,Davis2951,2/18/2021
2328,Barry4296,,82328,Davis3378,9/15/2020
2329,Barry3897,1478,82329,Davis2874,12/3/2020
2330,Barry3312,1479,82330,Davis3446,9/13/2020
